replicate,Position_n,Moth_ID,Unnamed: 1,cell_cycle_stage,frame_i,original_filename,timestamp,time_min,cell_area_pxl,cell_area_um2,ratio_areas_bud_moth,cell_vol_vox,cell_vol_fl,ratio_volumes_bud_moth,predicted_cell_cycle_stage,generation_num,num_spots,ref_ch_vol_vox,ref_ch_vol_um3,ref_ch_vol_len_um,ref_ch_num_fragments,relationship,relative_ID,OF,num_spots_inside_ref_ch,spots_ch_norm_val,ref_ch_norm_val,spotsize_tot_fluoresc,spots_INref_tot_fluoresc,creation_datetime,ratio_num_spots_bud_moth,strain,genotype,mtnet_skeleton_length_voxels
2022-11-11,Position_22,8,175.0,S,0.0,YFT006-22,2022/12/02 12:06:06.307,0.0,6931.0,31.345880687500006,0.7151695124969067,261749.3960551072,79.60907070151302,0.623173459939778,S,2.0,38.0,26573.0,42.062318659375,0.0,6.0,mother,6.0,0.0,62.0,0.1167306521696948,0.1514082097101926,405.0476615920795,1844.0666666666664,2022/12/02 12:06:31.965,0.5833333333333334,YFT006,WT,726.0
2022-11-11,Position_23,1,92.0,S,0.0,YFT006-23,2022/12/02 12:06:33.154,0.0,5903.0,26.69668643750001,0.2925333917232319,243738.293081077,74.13113191089236,0.1643538780283988,S,2.0,30.0,16273.0,25.758480846875003,0.0,5.0,mother,6.0,0.0,48.0,0.0973956311064133,0.151330349065947,240.3448558311589,1010.6078431372548,2022/12/02 12:06:50.770,0.1538461538461538,YFT006,WT,636.0
2022-11-11,Position_23,2,107.0,S,0.0,YFT006-23,2022/12/02 12:06:33.154,0.0,4462.0,20.179673875,0.1385557540188823,182104.4867033884,55.38568254797667,0.0541768750401954,S,2.0,18.0,22174.0,35.099155306250005,0.0,2.0,mother,5.0,0.0,37.0,0.1117484793339116,0.1891923456277811,243.9978674681552,1617.2941176470586,2022/12/02 12:06:50.770,0.125,YFT006,WT,386.0
2022-11-11,Position_23,4,142.0,S,0.0,YFT006-23,2022/12/02 12:06:33.154,0.0,7545.0,34.1227340625,0.5844183116337673,315602.38040892466,95.98804273936226,0.439685401704397,S,2.0,32.0,28501.0,45.114143834375,0.0,5.0,mother,3.0,0.0,62.0,0.0959250011805988,0.1806803866765873,369.33970352185815,1742.9411764705883,2022/12/02 12:06:50.770,0.391304347826087,YFT006,WT,556.0
2022-11-11,Position_24,2,108.0,S,0.0,YFT006-24,2022/12/02 12:06:51.556,0.0,4832.0,21.853022000000003,0.1247672253258845,189062.50604163363,57.501910748649344,0.0470335666474139,S,2.0,12.0,21480.0,34.000624875,0.0,3.0,mother,8.0,0.0,35.0,0.1175043409888158,0.2041320881444119,,1548.7764705882355,2022/12/02 12:07:10.176,0.0,YFT006,WT,360.0
2022-11-11,Position_24,4,143.0,S,0.0,YFT006-24,2022/12/02 12:06:51.556,0.0,6395.0,28.9217871875,0.1541238043674427,296349.93765852484,90.13255997916238,0.0647219749955045,S,2.0,37.0,23323.0,36.91790381562501,0.0,6.0,mother,6.0,0.0,52.0,0.1080899208824972,0.1896778872374215,432.91485413677657,1783.078431372549,2022/12/02 12:07:10.176,0.0277777777777777,YFT006,WT,466.0
2022-11-11,Position_24,7,74.0,G1,0.0,YFT006-24,2022/12/02 12:06:51.556,0.0,4174.0,18.877175875,0.0,176735.5872537914,53.752772969907205,0.0,G1,2.0,22.0,14669.0,23.219514259375,0.0,3.0,mother,-1.0,0.0,38.0,0.0933675923377724,0.172745987889548,219.18750000000009,877.6196078431374,2022/12/02 12:07:10.176,,YFT006,WT,394.0
2022-11-11,Position_25,4,144.0,S,0.0,YFT006-25,2022/12/02 12:07:10.980,0.0,5845.0,26.4343778125,0.1611044894715931,256039.5410988796,77.87246212186987,0.0662065049002778,S,2.0,26.0,13612.0,21.546392262500003,0.0,3.0,mother,15.0,0.0,46.0,0.0935923497997734,0.1400354294419925,241.29509316164285,882.7921568627451,2022/12/02 12:07:39.429,0.04,YFT006,WT,572.0
2022-11-11,Position_25,8,77.0,G1,0.0,YFT006-25,2022/12/02 12:07:10.980,0.0,4684.0,21.183682750000003,0.0,221839.9725370166,67.47092571859432,0.0,G1,2.0,21.0,23591.0,37.342120178125,0.0,8.0,mother,-1.0,0.0,46.0,0.0982408524883013,0.1765390457045694,250.13175652173908,1490.435294117647,2022/12/02 12:07:39.429,,YFT006,WT,559.0
2022-11-11,Position_25,9,179.0,S,0.0,YFT006-25,2022/12/02 12:07:10.980,0.0,6323.0,28.5961626875,0.4029287774572886,244848.1304970328,74.46868044642137,0.3059811066129259,S,2.0,30.0,15052.0,23.8257637625,0.0,5.0,mother,12.0,0.0,48.0,0.1026893497231937,0.1439112655417703,276.70331205658874,1064.1490196078432,2022/12/02 12:07:39.429,0.4285714285714285,YFT006,WT,465.0
2022-11-11,Position_25,11,85.0,G1,0.0,YFT006-25,2022/12/02 12:07:10.980,0.0,3121.0,14.114917562500002,0.0,114876.09014296511,34.938681501978785,0.0,G1,2.0,9.0,14208.0,22.4897988,0.0,3.0,mother,-1.0,0.0,27.0,0.0745119024647319,0.1757400675043627,111.71261867277325,573.4588235294116,2022/12/02 12:07:39.429,,YFT006,WT,301.0
2022-11-11,Position_25,13,86.0,G1,0.0,YFT006-25,2022/12/02 12:07:10.980,0.0,4268.0,19.302296750000004,0.0,206764.0799561121,62.88570865047561,0.0,G1,2.0,26.0,23370.0,36.99229996875,0.0,1.0,mother,-1.0,0.0,51.0,0.1184549677871531,0.1741948769882137,404.1443026162307,2195.745098039216,2022/12/02 12:07:39.429,,YFT006,WT,445.0
2022-11-11,Position_25,14,87.0,G1,0.0,YFT006-25,2022/12/02 12:07:10.980,0.0,4472.0,20.224899500000003,0.0,201350.3929888457,61.23917729251124,0.0,G1,2.0,26.0,20055.0,31.744996828125,0.0,3.0,mother,-1.0,0.0,40.0,0.0890337101002486,0.1742716516109687,314.6870833195406,1085.61568627451,2022/12/02 12:07:39.429,,YFT006,WT,378.0
2022-11-11,Position_26,3,30.0,G1,0.0,YFT006-26,2022/12/02 12:07:40.249,0.0,4697.0,21.242476062500003,0.0,203337.2764088372,61.843472641580405,0.0,G1,2.0,25.0,19401.0,30.709782271875,0.0,2.0,mother,-1.0,0.0,51.0,0.0927879219325591,0.158282495810498,265.4368398119481,1195.9607843137255,2022/12/02 12:08:11.886,,YFT006,WT,564.0
2022-11-11,Position_26,5,156.0,S,0.0,YFT006-26,2022/12/02 12:07:40.249,0.0,5527.0,24.9962029375,0.1648050579557428,240118.0700738213,73.03006885713391,0.0704980493034123,S,2.0,29.0,23619.0,37.386441290625,0.0,6.0,mother,4.0,0.0,45.0,0.0889894844142163,0.1683034865999554,324.30864832310857,1342.956862745098,2022/12/02 12:08:11.886,0.074074074074074,YFT006,WT,492.0
2022-11-11,Position_26,6,164.0,S,0.0,YFT006-26,2022/12/02 12:07:40.249,0.0,4742.0,21.44599137500001,0.0730934600588368,189869.156455453,57.74724728349136,0.0175740367638531,S,2.0,21.0,23977.0,37.953118371875,0.0,10.0,mother,10.0,0.0,47.0,0.0829861496666405,0.1689344856696911,,1194.6784313725486,2022/12/02 12:08:11.886,0.0,YFT006,WT,873.0
2022-11-11,Position_26,9,180.0,S,0.0,YFT006-26,2022/12/02 12:07:40.249,0.0,5083.0,22.9881851875,0.2917407878017789,197902.58977002767,60.19055439462304,0.1608325066514596,S,2.0,28.0,19176.0,30.353630475,0.0,8.0,mother,8.0,0.0,50.0,0.1202467836476719,0.153907810763283,308.5000244819834,1539.392156862745,2022/12/02 12:08:11.886,0.0769230769230769,YFT006,WT,545.0
2022-11-11,Position_27,1,2.0,G1,0.0,YFT006-27,2022/12/02 12:08:13.017,0.0,4092.0,18.50632575,0.0,184479.98628682067,56.10817252174173,0.0,G1,2.0,22.0,14485.0,22.928261234375,0.0,5.0,mother,-1.0,0.0,36.0,0.0955442603477006,0.1593081162280594,219.58976744186043,845.7333333333335,2022/12/02 12:08:35.067,,YFT006,WT,430.0
2022-11-11,Position_27,3,31.0,G1,0.0,YFT006-27,2022/12/02 12:08:13.017,0.0,3220.0,14.562651250000002,0.0,125895.22466376334,38.29006672905691,0.0,G1,2.0,9.0,8252.0,13.0620650125,0.0,1.0,mother,-1.0,0.0,17.0,0.1016582347427965,0.1701053114303735,129.52998518660104,666.6666666666666,2022/12/02 12:08:35.067,,YFT006,WT,148.0
2022-11-11,Position_27,4,49.0,G1,0.0,YFT006-27,2022/12/02 12:08:13.017,0.0,4526.0,20.469117875,0.0,202704.2656215205,61.65094726699768,0.0,G1,2.0,20.0,20032.0,31.7085902,0.0,5.0,mother,-1.0,0.0,36.0,0.098644615647637,0.1773800569737856,251.0453910795088,1231.349019607843,2022/12/02 12:08:35.067,,YFT006,WT,400.0
2022-11-11,Position_27,5,58.0,G1,0.0,YFT006-27,2022/12/02 12:08:13.017,0.0,6302.0,28.501188875000004,0.0,351036.1604310733,106.76495508956766,0.0,G1,2.0,32.0,26976.0,42.7002261,0.0,2.0,mother,-1.0,0.0,56.0,0.0878107578386597,0.1645243644789206,398.7715389185978,1640.419607843137,2022/12/02 12:08:35.067,,YFT006,WT,682.0
2022-11-11,Position_27,6,165.0,S,0.0,YFT006-27,2022/12/02 12:08:13.017,0.0,5033.0,22.76205706250001,0.1567455757297173,204659.4237504942,62.24559361219623,0.0680965538343999,S,2.0,26.0,19712.0,31.2020632,0.0,9.0,mother,7.0,0.0,45.0,0.099208079888889,0.1615678386189372,263.685257896262,1254.1098039215688,2022/12/02 12:08:35.067,0.0833333333333333,YFT006,WT,494.0
2022-11-11,Position_28,1,3.0,G1,0.0,YFT006-28,2022/12/02 12:08:35.903,0.0,3760.0,17.004835000000003,0.0,147705.5657191312,44.92351463483676,0.0,G1,2.0,18.0,15330.0,24.26580909375,0.0,3.0,mother,-1.0,0.0,29.0,0.1159517626942708,0.1696378243813375,286.2549019607844,1293.2745098039218,2022/12/02 12:08:52.583,,YFT006,WT,301.0
2022-11-11,Position_28,3,130.0,S,0.0,YFT006-28,2022/12/02 12:08:35.903,0.0,6735.0,30.459458437500004,0.3299763033175355,292081.45895294426,88.83433492809513,0.2028281837258169,S,2.0,29.0,28103.0,44.48415087812501,0.0,4.0,mother,2.0,0.0,61.0,0.1127176089803572,0.1577150779569223,402.8078431372549,2166.1490196078425,2022/12/02 12:08:52.583,0.16,YFT006,WT,778.0
2022-11-11,Position_28,5,157.0,S,0.0,YFT006-28,2022/12/02 12:08:35.903,0.0,6529.0,29.5278105625,0.4695025883412109,258132.7477651815,78.50909487060572,0.3329318607485617,S,2.0,29.0,19398.0,30.70503358125,0.0,10.0,mother,4.0,0.0,46.0,0.1068882850070968,0.1509809287793013,313.5656919079251,1398.541176470588,2022/12/02 12:08:52.583,0.3181818181818182,YFT006,WT,521.0
2022-11-11,Position_29,3,131.0,S,0.0,YFT006-29,2022/12/02 12:08:56.168,0.0,7222.0,32.66194637500001,0.5652362375379281,299856.7357673022,91.19912572023026,0.4403631599351273,S,2.0,30.0,25919.0,41.027104103125,0.0,3.0,mother,4.0,0.0,54.0,0.1169463053063725,0.20649420571631,367.9989008158008,2084.6117647058827,2022/12/02 12:09:17.335,0.5,YFT006,WT,535.0
2022-11-11,Position_29,6,67.0,G1,0.0,YFT006-29,2022/12/02 12:08:56.168,0.0,4398.0,19.890229875000003,0.0,201856.1838124547,61.39300969114792,0.0,G1,2.0,22.0,18262.0,28.90686273125,0.0,2.0,mother,-1.0,0.0,42.0,0.1102482401153259,0.200847742076767,209.6798678445737,1190.9176470588234,2022/12/02 12:09:17.335,,YFT006,WT,438.0
2022-11-11,Position_29,8,78.0,G1,0.0,YFT006-29,2022/12/02 12:08:56.168,0.0,5320.0,24.0600325,0.0,249431.6172832405,75.86271278850879,0.0,G1,2.0,33.0,22395.0,35.448975515625,0.0,5.0,mother,-1.0,0.0,59.0,0.1014843698990575,0.1925881665499877,285.5544296550737,1288.6352941176472,2022/12/02 12:09:17.335,,YFT006,WT,551.0
2022-11-11,Position_29,9,81.0,G1,0.0,YFT006-29,2022/12/02 12:08:56.168,0.0,3620.0,16.371676250000004,0.0,145990.65203686693,44.40193679497949,0.0,G1,2.0,20.0,13918.0,22.03075870625,0.0,2.0,mother,-1.0,0.0,30.0,0.1063180176196518,0.1943910762204304,197.88000346785728,940.5294117647056,2022/12/02 12:09:17.335,,YFT006,WT,310.0
2022-11-11,Position_3,2,109.0,S,0.0,YFT006-03,2022/12/02 11:58:01.532,0.0,6360.0,28.7634975,0.2807088199758357,263146.569248026,80.03401020920117,0.1719940914011819,S,2.0,32.0,21587.0,34.169994840625,0.0,2.0,mother,1.0,0.0,47.0,0.0991147684498717,0.1748538131410006,337.8200764693116,1320.0039215686277,2022/12/02 11:58:19.488,0.2307692307692307,YFT006,WT,529.0
2022-11-11,Position_3,3,32.0,G1,0.0,YFT006-03,2022/12/02 11:58:01.532,0.0,4144.0,18.741499,0.0,180176.7671737774,54.799381442268746,0.0,G1,2.0,19.0,13759.0,21.779078103125,0.0,6.0,mother,-1.0,0.0,32.0,0.1104128561826204,0.1690599832461034,204.0431372549019,960.2274509803922,2022/12/02 11:58:19.488,,YFT006,WT,302.0
2022-11-11,Position_3,6,166.0,S,0.0,YFT006-03,2022/12/02 11:58:01.532,0.0,7958.0,35.990552375,0.8168949771689498,348605.8757748405,106.02580265621457,0.6862514436118561,S,2.0,40.0,34070.0,53.92929653125,0.0,3.0,mother,5.0,0.0,69.0,0.1322202299458921,0.1799495473160376,636.3031630170315,3101.2156862745096,2022/12/02 11:58:19.488,1.2222222222222223,YFT006,WT,713.0
2022-11-11,Position_30,4,145.0,S,0.0,YFT006-30,2022/12/02 12:09:18.001,0.0,7857.0,35.5337735625,0.2390790096199337,377532.4237668624,114.82359030712765,0.1284984134306168,S,2.0,35.0,32420.0,51.31751668750001,0.0,4.0,mother,5.0,0.0,63.0,0.1045226760249178,0.182781612514821,497.1205749471852,2422.686274509804,2022/12/02 12:09:47.135,0.09375,YFT006,WT,589.0
2022-11-11,Position_30,6,167.0,S,0.0,YFT006-30,2022/12/02 12:09:18.001,0.0,8634.0,39.047804625,0.3939296092993219,433731.3454725276,131.91606119280328,0.2412599132377666,S,2.0,44.0,29302.0,46.38204423125,0.0,7.0,mother,7.0,0.0,67.0,0.1051036756513689,0.159637808037613,519.6632113040974,2330.81568627451,2022/12/02 12:09:47.135,0.2222222222222222,YFT006,WT,778.0
2022-11-11,Position_30,8,79.0,G1,0.0,YFT006-30,2022/12/02 12:09:18.001,0.0,5629.0,25.457504312500003,0.0,294421.8539735797,89.54614811840334,0.0,G1,2.0,27.0,20893.0,33.071464409375004,0.0,2.0,mother,-1.0,0.0,49.0,0.09742618718996,0.1610521320238713,284.1657681726381,1546.847058823529,2022/12/02 12:09:47.135,,YFT006,WT,630.0
2022-11-11,Position_30,9,82.0,G1,0.0,YFT006-30,2022/12/02 12:09:18.001,0.0,3554.0,16.073187125,0.0,145093.42279168896,44.12905140348923,0.0,G1,2.0,13.0,12046.0,19.06757575625,0.0,2.0,mother,-1.0,0.0,20.0,0.113721750302047,0.1732386067553984,194.7492907449657,1056.5098039215686,2022/12/02 12:09:47.135,,YFT006,WT,241.0
2022-11-11,Position_31,1,93.0,S,0.0,YFT006-31,2022/12/02 12:09:47.855,0.0,7064.0,31.9473815,0.151238591916558,354618.5511767439,107.85451175120936,0.05834648200366,S,2.0,31.0,30856.0,48.841865975000005,0.0,7.0,mother,2.0,0.0,61.0,0.0903973448202469,0.1682491048219142,,2033.541176470588,2022/12/02 12:10:03.077,0.0,YFT006,WT,748.0
2022-11-11,Position_31,3,132.0,S,0.0,YFT006-31,2022/12/02 12:09:47.855,0.0,8291.0,37.4965656875,0.6688808373590982,333365.3317656114,101.3905081193561,0.5799252499613287,S,2.0,42.0,30603.0,48.441393065625,0.0,6.0,mother,6.0,0.0,70.0,0.1023297654211724,0.1544401429505089,478.7979973906247,2245.490196078432,2022/12/02 12:10:03.077,0.5,YFT006,WT,653.0
2022-11-11,Position_32,1,4.0,G1,0.0,YFT023-01,2022/12/02 12:10:03.778,0.0,8201.0,37.089535062500005,0.0,458936.64213604754,139.58205880112752,0.0,G1,2.0,25.0,15021.0,23.776693959375,0.0,18.0,mother,-1.0,0.0,41.0,0.2107304069338888,0.1965716435741845,331.2117647058822,2264.9294117647064,2022/12/02 12:10:13.542,,YFT023,mutant,377.0
2022-11-11,Position_32,2,15.0,G1,0.0,YFT023-01,2022/12/02 12:10:03.778,0.0,6817.0,30.830308562500004,0.0,358621.0347426628,109.07183642123,0.0,G1,2.0,19.0,25561.0,40.460427021875,0.0,10.0,mother,-1.0,0.0,44.0,0.2331293910746258,0.2513896807707687,688.0901960784314,5202.925490196077,2022/12/02 12:10:13.542,,YFT023,mutant,343.0
2022-11-11,Position_33,2,110.0,S,0.0,YFT023-02,2022/12/02 12:10:14.248,0.0,10638.0,48.111019875,0.4814092744743072,489697.8818806197,148.93785387305297,0.3616682388529249,S,2.0,48.0,30288.0,47.94278055,0.0,25.0,mother,1.0,0.0,76.0,0.1179046332396702,0.1058097424515082,542.3840185917525,2347.203921568628,2022/12/02 12:10:29.490,0.3714285714285714,YFT023,mutant,1403.0
2022-11-11,Position_33,3,33.0,G1,0.0,YFT023-02,2022/12/02 12:10:14.248,0.0,3420.0,15.46716375,0.0,126158.65015663032,38.37018557174495,0.0,G1,2.0,12.0,14189.0,22.459723759375,0.0,8.0,mother,-1.0,0.0,24.0,0.0911737480242898,0.1229859283460206,210.70229678162573,907.2980392156863,2022/12/02 12:10:29.490,,YFT023,mutant,437.0
2022-11-11,Position_34,2,111.0,S,0.0,YFT023-03,2022/12/02 12:10:30.203,0.0,7558.0,34.181527375,0.0549972082635399,405467.15721292986,123.31972517296592,0.0112363042430107,S,2.0,25.0,25539.0,40.425603290625,0.0,2.0,mother,3.0,0.0,46.0,0.2511358386388413,0.198383881476971,,5442.407843137254,2022/12/02 12:10:36.154,0.0,YFT023,mutant,444.0
2022-11-11,Position_35,1,94.0,S,0.0,YFT023-04,2022/12/02 12:10:36.978,0.0,7728.0,34.95036300000001,0.4388382051759449,323827.8413776542,98.48975358829296,0.3025578370476732,S,2.0,24.0,20731.0,32.815035115625,0.0,9.0,mother,3.0,0.0,40.0,0.2000026045565578,0.2578773200490024,380.8315938287542,3275.317647058823,2022/12/02 12:10:48.146,0.4117647058823529,YFT023,mutant,258.0
2022-11-11,Position_35,4,50.0,G1,0.0,YFT023-04,2022/12/02 12:10:36.978,0.0,5849.0,26.452468062500003,0.0,291542.058487938,88.67028041487639,0.0,G1,2.0,13.0,19415.0,30.731942828125,0.0,14.0,mother,-1.0,0.0,31.0,0.2559267756480828,0.2628403968600563,354.20477031605856,4055.803921568628,2022/12/02 12:10:48.146,,YFT023,mutant,301.0
2022-11-11,Position_36,1,95.0,S,0.0,YFT023-05,2022/12/02 12:10:48.933,0.0,7649.0,34.5930805625,0.0340678653508179,444412.12536390265,135.16453845515676,0.0050004745817171,S,2.0,21.0,42620.0,67.46306481250001,0.0,18.0,mother,5.0,0.0,46.0,0.1220889141194545,0.1764356021932736,,3889.376470588236,2022/12/02 12:11:04.247,0.0,YFT023,mutant,1817.0
2022-11-11,Position_36,2,16.0,G1,0.0,YFT023-05,2022/12/02 12:10:48.933,0.0,3241.0,14.6576250625,0.0,115818.84850990088,35.22541422655795,0.0,G1,2.0,18.0,7467.0,11.819490965625,0.0,8.0,mother,-1.0,0.0,26.0,0.177128425732217,0.1410753396202912,200.19607843137248,902.3450980392156,2022/12/02 12:11:04.247,,YFT023,mutant,377.0
2022-11-11,Position_36,3,34.0,G1,0.0,YFT023-05,2022/12/02 12:10:48.933,0.0,6248.0,28.256970500000005,0.0,328330.7411759744,99.85927601626769,0.0,G1,2.0,39.0,25740.0,40.7437655625,0.0,17.0,mother,-1.0,0.0,51.0,0.1635177810388292,0.1386800260137997,712.5176470588236,3246.4705882352946,2022/12/02 12:11:04.247,,YFT023,mutant,1676.0
2022-11-11,Position_37,1,5.0,G1,0.0,YFT023-06,2022/12/02 12:11:05.006,0.0,4802.0,21.717345125,0.0,211864.57759299377,64.43698587635285,0.0,G1,2.0,11.0,10658.0,16.870514893750002,0.0,2.0,mother,-1.0,0.0,22.0,0.1593794161953857,0.1919129392944331,142.11702252234676,1392.4470588235297,2022/12/02 12:11:10.159,,YFT023,mutant,218.0
2022-11-11,Position_37,2,17.0,G1,0.0,YFT023-06,2022/12/02 12:11:05.006,0.0,4614.0,20.867103375000003,0.0,199713.0830286946,60.74120202936862,0.0,G1,2.0,6.0,10638.0,16.83885695625,0.0,8.0,mother,-1.0,0.0,16.0,0.2838892156015154,0.2224081220787042,276.02745098039213,2576.137254901961,2022/12/02 12:11:10.159,,YFT023,mutant,138.0
2022-11-11,Position_38,2,112.0,S,0.0,YFT023-07,2022/12/02 12:11:10.915,0.0,9284.0,41.98747025,0.3400692840646651,449587.47448018537,136.7385811842426,0.1913590073535766,S,2.0,21.0,25185.0,39.865257796875,0.0,11.0,mother,4.0,0.0,47.0,0.2053664823463286,0.1304860393332179,571.8117647058825,4413.545098039216,2022/12/02 12:11:16.934,0.6153846153846154,YFT023,mutant,669.0
2022-11-11,Position_39,2,113.0,S,0.0,YFT023-08,2022/12/02 12:11:17.662,0.0,11612.0,52.51599575,0.42513500245459,635670.0221445854,193.3341604543245,0.2346089622585793,S,2.0,34.0,29304.0,46.385210025,0.0,38.0,mother,3.0,0.0,65.0,0.1968634799413151,0.1896966860852435,554.9140757954127,4407.752941176471,2022/12/02 12:11:42.134,0.36,YFT023,mutant,654.0
2022-11-11,Position_39,4,51.0,G1,0.0,YFT023-08,2022/12/02 12:11:17.662,0.0,5999.0,27.130852437500003,0.0,296311.671784882,90.12092170726493,0.0,G1,2.0,32.0,25441.0,40.27047939687501,0.0,6.0,mother,-1.0,0.0,60.0,0.1443461912165521,0.1679926984861606,444.6274509803922,2286.4666666666662,2022/12/02 12:11:42.134,,YFT023,mutant,762.0
2022-11-11,Position_39,5,59.0,G1,0.0,YFT023-08,2022/12/02 12:11:17.662,0.0,3749.0,16.955086812500003,0.0,138782.39257401344,42.20959998021817,0.0,G1,2.0,12.0,10546.0,16.69323044375,0.0,1.0,mother,-1.0,0.0,25.0,0.18300284784551,0.1799292463642106,143.10980392156864,1518.5843137254903,2022/12/02 12:11:42.134,,YFT023,mutant,210.0
2022-11-11,Position_4,2,18.0,G1,0.0,YFT006-04,2022/12/02 11:58:20.322,0.0,3835.0,17.344027187500004,0.0,169797.25800073004,51.64253335758333,0.0,G1,2.0,22.0,18990.0,30.05921165625,0.0,2.0,mother,-1.0,0.0,33.0,0.0967410009093889,0.177375183766744,288.18931016221086,1393.6352941176474,2022/12/02 11:58:45.000,,YFT006,WT,389.0
2022-11-11,Position_4,3,35.0,G1,0.0,YFT006-04,2022/12/02 11:58:20.322,0.0,4082.0,18.461100125,0.0,160240.3609118723,48.7358764273271,0.0,G1,2.0,17.0,16397.0,25.954760059375,0.0,3.0,mother,-1.0,0.0,32.0,0.1339504363086447,0.1718932783699883,188.63137254901952,1592.854901960784,2022/12/02 11:58:45.000,,YFT006,WT,349.0
2022-11-11,Position_4,4,146.0,S,0.0,YFT006-04,2022/12/02 11:58:20.322,0.0,7413.0,33.5257558125,0.4335718429704119,322595.721678975,98.115013834608,0.2901909353861922,S,2.0,32.0,27519.0,43.559739103125,0.0,3.0,mother,5.0,0.0,47.0,0.1256636549560486,0.1704601659975117,568.8729273328321,2515.6627450980386,2022/12/02 11:58:45.000,0.3333333333333333,YFT006,WT,574.0
2022-11-11,Position_4,6,68.0,G1,0.0,YFT006-04,2022/12/02 11:58:20.322,0.0,5077.0,22.961049812500004,0.0,240525.4638208112,73.153974539807,0.0,G1,2.0,32.0,22093.0,34.970940659375,0.0,3.0,mother,-1.0,0.0,49.0,0.1093656600442351,0.1656759029632233,413.1228653042099,1638.8078431372548,2022/12/02 11:58:45.000,,YFT006,WT,531.0
2022-11-11,Position_4,9,83.0,G1,0.0,YFT006-04,2022/12/02 11:58:20.322,0.0,3885.0,17.570155312500003,0.0,163974.98535865324,49.8717338012436,0.0,G1,2.0,25.0,14700.0,23.2685840625,0.0,2.0,mother,-1.0,0.0,39.0,0.1207976032592234,0.154713995824956,318.0182577572489,1339.7647058823525,2022/12/02 11:58:45.000,,YFT006,WT,431.0
2022-11-11,Position_40,2,19.0,G1,0.0,YFT023-09,2022/12/02 12:11:42.874,0.0,2355.0,10.650634687500002,0.0,74571.0650071578,22.6802173220377,0.0,G1,2.0,5.0,5478.0,8.67110908125,0.0,2.0,mother,-1.0,0.0,11.0,0.1812647132353697,0.249197433587883,23.94117647058822,836.1764705882352,2022/12/02 12:11:48.408,,YFT023,mutant,93.0
2022-11-11,Position_40,3,36.0,G1,0.0,YFT023-09,2022/12/02 12:11:42.874,0.0,4171.0,18.8636081875,0.0,182390.1083019405,55.47255216592311,0.0,G1,2.0,16.0,14603.0,23.115043065625,0.0,8.0,mother,-1.0,0.0,28.0,0.1933911799048689,0.2415289840049088,232.8339385136769,2310.917647058823,2022/12/02 12:11:48.408,,YFT023,mutant,266.0
2022-11-11,Position_41,3,133.0,S,0.0,YFT023-10,2022/12/02 12:11:49.184,0.0,9928.0,44.9000005,0.5444928438083385,472708.1394444928,143.77055405428518,0.4056664934430098,S,2.0,42.0,20728.0,32.810286425,0.0,21.0,mother,2.0,0.0,65.0,0.1710401664369947,0.1349092049024618,451.7098039215689,2518.6784313725493,2022/12/02 12:12:02.870,0.5555555555555556,YFT023,mutant,1044.0
2022-11-11,Position_41,5,158.0,S,0.0,YFT023-10,2022/12/02 12:11:49.184,0.0,9003.0,40.7166301875,0.2561741314357472,398761.587620262,121.28027762564771,0.1668347081373546,S,2.0,24.0,32411.0,51.303270615625,0.0,13.0,mother,4.0,0.0,42.0,0.2329643958572849,0.1810576215566183,645.5882352941178,6132.360784313726,2022/12/02 12:12:02.870,0.2631578947368421,YFT023,mutant,557.0
2022-11-11,Position_42,1,6.0,G1,0.0,YFT023-11,2022/12/02 12:12:03.679,0.0,3730.0,16.869158125000002,0.0,158724.22231095762,48.27475450348473,0.0,G1,2.0,16.0,15735.0,24.906882328125,0.0,11.0,mother,-1.0,0.0,27.0,0.1925697547063199,0.193738263786521,358.2732716049383,2673.109803921569,2022/12/02 12:12:11.395,,YFT023,mutant,392.0
2022-11-11,Position_42,2,20.0,G1,0.0,YFT023-11,2022/12/02 12:12:03.679,0.0,4960.0,22.43191,0.0,221644.697547063,67.41153432852524,0.0,G1,2.0,20.0,11882.0,18.80798066875,0.0,14.0,mother,-1.0,0.0,33.0,0.1713438321451373,0.1796075949412231,237.05490196078435,1579.301960784314,2022/12/02 12:12:11.395,,YFT023,mutant,221.0
2022-11-11,Position_43,1,7.0,G1,0.0,YFT023-12,2022/12/02 12:12:12.121,0.0,4412.0,19.953545750000004,0.0,208472.6354440277,63.40535269430098,0.0,G1,2.0,24.0,22070.0,34.93453403125,0.0,12.0,mother,-1.0,0.0,36.0,0.2000381758831466,0.1539545936685407,446.9647058823529,3648.180392156863,2022/12/02 12:12:27.518,,YFT023,mutant,616.0
2022-11-11,Position_43,2,21.0,G1,0.0,YFT023-12,2022/12/02 12:12:12.121,0.0,7104.0,32.128284,0.0,411018.55073645466,125.00813892354878,0.0,G1,2.0,39.0,37981.0,60.120006209375,0.0,47.0,mother,-1.0,0.0,64.0,0.1656699598646394,0.1448108162239172,834.6668433802361,4923.50980392157,2022/12/02 12:12:27.518,,YFT023,mutant,1153.0
