medium,ploidy,replicate,exp_folder,Position_n,Cell_ID,category,mKate_stain_index,mNeon_inside_cell_stain_index
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_50,2,SCD,2.9655049916605303,3.300194839978888
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_15nM,Position_50,4,SCD,2.874008918022816,2.790703969873868
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_1,1,SCD,2.858483276750071,3.1151142874350857
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_1,2,SCD,3.3016153481577346,3.0689291013047564
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_2,2,SCD,2.433315273879704,3.2767589009007034
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_2,3,SCD,2.47771723930814,2.5803765917700683
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_3,2,SCD,2.632354253517957,2.9529970604143068
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_4,2,SCD,2.5248714464316646,1.8513055447568745
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_5,2,SCD,2.899660314961572,2.3158257580471973
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_5,4,SCD,3.006479886193042,2.865728469552389
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_6,1,SCD,2.7412000122423605,1.9821981138561653
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_6,2,SCD,2.4811697604172216,2.6544986077177497
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_7,1,SCD,2.616959759396027,2.902586600565075
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_7,2,SCD,3.1628353150576616,3.106363338272069
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_8,1,SCD,2.6488349784590297,2.252822771424372
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_8,2,SCD,2.7850482519737723,2.324590369420034
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_9,1,SCD,2.932324803299899,3.112902850180026
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_9,2,SCD,3.4110830940410897,2.910895967420898
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_10,3,SCD,2.8601857147580985,2.5703325868181546
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_10,6,SCD,2.689425048995669,2.45686138133168
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_11,1,SCD,3.028740652928497,3.2583100713017967
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_11,2,SCD,2.8324249175113523,3.191663048096573
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_12,1,SCD,2.597266892331921,2.3868239725011207
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_13,6,SCD,2.9988454458292457,3.4503188912954053
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_14,1,SCD,3.632017970544443,3.135399216983937
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_14,2,SCD,2.728886304523802,2.889521808689452
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_15,2,SCD,3.173813580270289,3.025073167504684
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_15,3,SCD,3.218654080875168,3.398922547309758
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_16,1,SCD,2.865091989369659,2.5446425799746737
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_16,2,SCD,2.698101846985119,3.0180057785262315
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_17,2,SCD,2.553434704154182,2.3994408951819555
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_17,3,SCD,2.676161591968348,2.085059013695458
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_18,1,SCD,2.873241964695777,2.479971725020697
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_18,2,SCD,3.282011189893114,2.6604358530534107
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_19,2,SCD,3.1882734426677146,2.881900547346179
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_19,4,SCD,3.727546492349101,5.861939454349461
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_20,1,SCD,2.5409064747466616,2.316888044568142
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_20,2,SCD,3.270843293533307,2.5838231138184287
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_21,2,SCD,2.5983422705978976,3.1606365701448813
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_21,3,SCD,3.264006770466687,2.866056542664158
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_22,1,SCD,2.4160774995149072,2.666482093350304
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_22,2,SCD,2.234236312841415,2.3420003093199893
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_23,1,SCD,3.0555923367954447,2.850780842438063
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_23,2,SCD,3.101207682943637,2.888890143866189
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_24,2,SCD,2.464811638119597,2.8862411683307005
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_24,3,SCD,3.228494401057426,2.5458126347361945
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_25,2,SCD,3.308370082813966,3.91816002390536
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_25,3,SCD,2.7390285211543923,2.701802198375929
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_26,2,SCD,3.112567767231883,3.093106645264041
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_26,3,SCD,3.4505616496811227,2.928100433053031
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_27,1,SCD,3.758041038441081,2.981222964490444
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_27,2,SCD,2.813029830033435,2.568834582964365
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_28,2,SCD,2.8454870185931465,2.384871756154857
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_28,3,SCD,2.599536083732117,2.8485855436098197
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_29,1,SCD,2.736998333802462,2.0512155808288504
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_29,2,SCD,3.329413545126411,2.381130138536228
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_30,1,SCD,2.675620200083163,2.7591979961474205
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_30,2,SCD,2.468724579753647,2.657774703099188
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_31,2,SCD,2.607860907693622,1.9035823331670765
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_31,4,SCD,3.6593808819285023,2.623880239822093
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_32,2,SCD,2.749624159098216,2.739473721897481
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_32,3,SCD,2.9870497234353603,3.2870894880406847
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_33,1,SCD,2.8361420178247294,2.845721346628619
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_33,3,SCD,2.687399939950443,3.1245908713745387
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_34,1,SCD,3.0249247262431784,2.426571525249282
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_35,1,SCD,2.49198402204082,3.297151366729804
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_35,2,SCD,3.139894591996008,3.305417262858002
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_36,1,SCD,3.586520427472161,3.839019797293049
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_36,2,SCD,3.2685271356799066,2.890807554454741
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_37,1,SCD,2.904972752222471,2.872455419224855
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_37,2,SCD,3.144161269486769,2.8746881183353707
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_38,7,SCD,2.796792765227059,3.164056542825953
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_38,14,SCD,3.457183080384362,2.541265849724257
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_39,1,SCD,3.023861829925468,2.6185428485825937
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_39,6,SCD,3.5537613053090573,3.1228019652092662
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_40,1,SCD,2.952144183406208,3.118262528777802
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_40,3,SCD,3.644126443559796,2.967735431874988
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_41,1,SCD,2.8131322040135966,2.428551092324695
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_41,2,SCD,2.889069016627715,2.165668304775211
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_42,1,SCD,2.7017877989070693,2.8574802533052166
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_42,2,SCD,2.7778267228542384,2.8612354523800003
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_43,2,SCD,2.9628601145203173,3.7367454554329695
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_43,3,SCD,2.876583067625349,2.7441000847432147
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_44,1,SCD,3.1582002078622784,2.865493866028926
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_44,2,SCD,3.127829692791629,3.0028522076302164
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_45,2,SCD,3.232342632496352,3.220401066586524
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_45,3,SCD,2.9341963864906364,3.3213098279904867
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_46,1,SCD,2.954759189819564,2.41167077186435
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_47,2,SCD,3.406846244172213,2.8490867236282
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_48,2,SCD,3.19561061118678,2.874288821502452
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_48,3,SCD,3.116704244723695,2.5834835651576795
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_49,2,SCD,2.9436573874904117,2.6680226948793053
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_49,3,SCD,2.7938053854054443,2.6547310248208285
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_60nM,Position_50,2,SCD,2.889493017656181,2.8895940926172767
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_1,1,SCD,2.8155537716533625,2.6634824946486626
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_2,1,SCD,3.6451833071968553,2.725266745093426
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_3,2,SCD,2.642921078007571,2.4854910627484443
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_3,3,SCD,3.558791504619495,2.772216596086256
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_4,2,SCD,2.8051055722312115,2.737992535123377
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_4,3,SCD,2.9554001947070785,3.55400892616017
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_5,2,SCD,2.5480310207248635,1.997207550836688
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_5,3,SCD,3.49267263539943,3.112751266102278
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_6,1,SCD,2.846732246802959,2.3505833319535743
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_6,2,SCD,3.032333514672513,2.3614622460751185
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_7,1,SCD,3.4327533406864235,2.913857629932335
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_7,2,SCD,3.2071628474125538,2.370630283852197
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_8,1,SCD,3.1866032258789843,2.5479936279200275
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_9,1,SCD,3.0129184098143087,2.5240467476975867
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_9,2,SCD,2.758317959806808,2.437571040105024
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_10,1,SCD,2.567847867555561,2.904820786149886
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_10,2,SCD,2.3963904424024,2.532548160301548
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_11,1,SCD,3.116472108047735,3.1770281831424434
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_11,3,SCD,3.2947402279326647,2.75835859318655
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_12,1,SCD,2.797202024223879,2.727532015899685
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_12,2,SCD,3.1943184269852924,2.6125109746747603
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_13,1,SCD,2.578799420983545,2.4269850546959906
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_13,4,SCD,2.9499380075974666,3.082041981998293
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_14,2,SCD,3.547357037089159,2.6673722847098773
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_14,4,SCD,3.1658399934124217,2.545014728823616
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_15,1,SCD,2.911715018649774,2.489583335368764
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_15,2,SCD,3.0675032184686355,3.185785112506151
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_16,1,SCD,3.476127876999357,2.997007445962844
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_16,2,SCD,2.806490222181394,2.458863842961795
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_17,1,SCD,2.7916419491187847,2.970219826814292
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_17,5,SCD,2.450466676332673,2.686196115524099
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_18,1,SCD,2.4066013752591227,2.584794786336451
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_18,3,SCD,2.6067971753856467,2.471893597614085
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_19,2,SCD,2.739597596843581,2.3992970572206995
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_19,4,SCD,2.515988123470194,2.180761785506933
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_20,1,SCD,3.160132016036842,3.4101752742988314
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_20,2,SCD,2.674694132560502,3.0256659136657422
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_21,1,SCD,3.4607480048375594,3.237219089197264
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_21,2,SCD,2.6852739366788763,2.7250813925205573
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_22,1,SCD,3.101587030668908,2.579173281138641
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_23,1,SCD,3.242810407012972,3.237261602010779
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_23,2,SCD,3.8348257049047096,3.5605585226887118
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_24,4,SCD,2.793583916401005,2.543347244396262
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_24,8,SCD,3.747155453773539,3.9047666812135686
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_25,4,SCD,2.576892647435164,2.395932118155791
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_25,5,SCD,2.846549191970136,2.689011592376948
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_26,2,SCD,3.179128469380202,2.902800588551736
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_26,4,SCD,3.095508436873904,2.5012501523266755
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_27,2,SCD,2.7187799870040417,2.834944035202095
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_27,4,SCD,2.5345721067109577,2.9889102366064617
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_28,1,SCD,2.5898385969377085,2.728784283224355
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_28,2,SCD,3.017575722694433,2.36082659039575
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_29,1,SCD,2.556215422774881,1.8881288787101147
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_29,2,SCD,2.990416455461608,2.104120064780612
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_30,1,SCD,2.7134578324682237,2.2552747825479047
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_30,3,SCD,3.127386047152702,3.162423046094554
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_31,1,SCD,3.0974016281691337,3.4341668118373656
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_31,2,SCD,3.2539659511774546,3.329966107743906
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_32,2,SCD,2.9515424043158154,2.8126200755102087
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_32,4,SCD,3.062164522203183,3.2567224578424905
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_33,1,SCD,2.8045616944041023,2.8727024914273405
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_33,2,SCD,3.1179052751506195,3.5732608991391777
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_34,2,SCD,4.455816084197231,4.068864615736854
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_34,3,SCD,3.5989000423143227,2.740238725127273
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_35,3,SCD,3.477471666561887,2.280516922354122
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_35,6,SCD,2.8154018378909687,2.957421571678756
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_36,1,SCD,3.0838772879739165,3.337544924550357
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_36,2,SCD,2.637236181514554,2.516752545496911
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_37,1,SCD,2.9762702902778537,2.3011060030938064
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_37,2,SCD,4.4476843338068175,2.4754326057993588
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_38,1,SCD,2.970935668991211,2.475041774016618
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_38,2,SCD,3.042389508480672,3.0558872530489576
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_39,3,SCD,2.5597042013962183,2.7533143393452337
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_39,6,SCD,2.236643801413346,2.539067570957997
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_40,1,SCD,3.499523851193539,8.82658429728768
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_41,1,SCD,2.764988004092969,2.4513108581831755
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_41,2,SCD,3.858529730242356,2.740867759542487
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_42,1,SCD,2.626396317882697,2.328496012290721
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_42,2,SCD,2.8492810744736303,2.730343652169246
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_43,1,SCD,3.1863345625150625,3.593370332919298
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_43,2,SCD,3.906409705570316,4.0336399404389
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_44,7,SCD,2.4090299255505507,2.576046468116413
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_44,9,SCD,2.649732729980642,2.751892631630114
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_45,2,SCD,2.672014041830032,2.0866525593665037
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_45,3,SCD,3.535262185495891,2.496177194745148
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_46,1,SCD,3.011518078368137,2.586047280889823
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_46,3,SCD,2.942636680593734,3.122197881535121
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_47,2,SCD,2.575197940696443,2.912907957544046
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_47,3,SCD,2.406378892014173,2.7540007169503555
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_48,1,SCD,2.6630590767791382,2.830571736238575
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_49,1,SCD,2.734968784441125,2.824563013094348
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_49,2,SCD,3.0552774499905984,2.473788095476563
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_50,1,SCD,2.5957063642248066,2.3286836425485733
SCD,Diploids,2020-02-18_Diploid_SCD_1,2020-02-18_ASY15-1_150nM,Position_50,2,SCD,2.5739044909928444,2.1448486426696487
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_0nM,Position_1,2,SCD,3.432725214582456,2.964551144300145
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_0nM,Position_2,1,SCD,2.966032280961716,2.654574375572797
SCD,Diploids,2020-04-28_Diploid_SCD_2,2020-04-28_ASY15_SCD_0nM,Position_2,2,SCD,2.676159814234894,3.060981279405698
